pub_doi,ds_doi,ds_short_name,ds_title,pub_title,pub_journal,pub_year,pub_keywords
10.3390/w10040426,10.3334/ORNLDAAC/1261,,"LBA-ECO LC-19 Soil and Vegetation Data for Cerrado and Forested Sites, Brazil: 2002","Analysis of Hydrochemical Characteristics and Three-Dimensional Fluorescence Spectra in the Semi-Arid Ebinur Lake Watershed, Xinjiang, China",Water,2018,
10.1016/j.jag.2021.102342,10.5067/MODIS/MYD11A1.006,MYD11A1,MODIS/Aqua Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,Analysis of land surface temperature variation based on MODIS data a case study of the agricultural pastural ecotone of northern China,,,
10.1016/j.jag.2021.102342,10.5067/MODIS/MYD11A2.006,MYD11A2,MODIS/Aqua Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Analysis of land surface temperature variation based on MODIS data a case study of the agricultural pastural ecotone of northern China,,,
10.2298/GSGD2001041S,10.5067/ASTER/AST_08.003,AST_08,ASTER L2 Surface Temperature V003,"Analysis of land surface temperatures in the ""local climate zones"" of Novi Sad (Serbia)",,2020,
10.1134/S0001433820120385,10.5067/MODIS/MCD64A1.006,MCD64A1,MODIS/Terra+Aqua Direct Broadcast Burned Area Monthly L3 Global 500m SIN Grid V006,Analysis of methane concentration anomalies over burned areas of the boreal and arctic zone of eastern Siberia in 2018–2019 using TROPOMI data,,2020,
10.24996/ijs.2021.62.4.13,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,"Analysis of morphological features of sargalu region in Sulaymaniyah Governorate, North of Iraq, by using Geographic information system",,2021,
10.3390/e22040415,10.3334/ORNLDAAC/1379,,MODIS and VIIRS Land Products Global Subsetting and Visualization Tool,Analysis of Multifractal and Organization/Order Structure in Suomi-NPP VIIRS Normalized Difference Vegetation Index Series of Wildfire Affected and Unaffected Sites by Using the Multifractal Detrended Fluctuation Analysis and the Fisher-Shannon Analysis,,2020,
10.1590/s1413-41522018146952,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,"Analysis of multiple images for edge detection of Sobradinho Reservoir, in Bahia, Brazil",,2018,
10.1016/j.jag.2018.03.008,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,Analysis of optimal thresholds for identification of open water using MODIS-derived spectral indices for two coastal wetland systems in Mexico,Int. J. Appl. Earth Obs. Geoinformation,2018,
10.1016/j.jag.2018.03.008,10.5067/MODIS/MCD43A4.006,MCD43A4,MODIS/Terra+Aqua BRDF/Albedo Nadir BRDF-Adjusted Ref Daily L3 Global - 500m V006,Analysis of optimal thresholds for identification of open water using MODIS-derived spectral indices for two coastal wetland systems in Mexico,Int. J. Appl. Earth Obs. Geoinformation,2018,
projectinfoFY14_15/14-020/14-020%20Final%20Report.pdf,10.5067/GHGMR-4FJ04,,GHRSST Level 4 MUR Global Foundation Sea Surface Temperature Analysis (v4.1),ANALYSIS OF OZONE PRODUCTION AND ITS SENSITIVITY IN HOUSTON USING THE DATA COLLECTED DURING DISCOVER-AQ,,,
10.32786/2071-9485-2019-01-15,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Analysis of pasture resources of Volgograd region in geonformation system,,2019,
10.1134/S1995425520070021,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,Analysis of relations between the landscape morphometric characteristics and forest productivity (using the example of Leningrad Oblast),,2020,
10.1016/j.rsase.2019.100286,10.5067/MODIS/MOD09Q1.006,MOD09Q1,MODIS/Terra Surface Reflectance 8-Day L3 Global 250m SIN Grid V006,Analysis of relationship between cereal yield and NDVI for selected regions of Central Europe based on MODIS satellite data,Remote Sensing Applications: Society and Environment,2020,
10.26907/2542-064x.2020.4.612-628,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,Analysis of relief morphometry by global DEM in the southern part of the European territory of Russia,,2020,
10.5194/isprs-archives-XLIII-B3-2020-1207-2020,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,Analysis of response and recovery of vegetation to forest fire,,2020,
10.1016/j.rse.2020.111825,10.5067/MODIS/MOD44W.006,MOD44W,MODIS/Terra Land Water Mask Derived from MODIS and SRTM L3 Global 250m SIN Grid V006,Analysis of scattering characteristics from inland bodies of water observed by CYGNSS,,,
10.1155/2020/8182676,10.5067/MODIS/MOD11A1.006,MOD11A1,MODIS/Terra Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,Analysis of seasonal daytime urban thermal environment dynamics in a tropical coastal city based on the spatiotemporal fusion model,,2020,
10.1155/2020/8182676,10.5067/MODIS/MOD11A2.006,MOD11A2,MODIS/Terra Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Analysis of seasonal daytime urban thermal environment dynamics in a tropical coastal city based on the spatiotemporal fusion model,,2020,
10.3969/j.issn.1008-0562.2014.11.010,10.5067/MODIS/MOD13A3.006,MOD13A3,MODIS/Terra Vegetation Indices Monthly L3 Global 1km SIN Grid V006,Analysis of Shenyang vegetation change based on remote sensing data of MODIS,,2014,
10.1007/978-981-13-3501-3_17,10.5067/MODIS/MOD11A1.006,MOD11A1,MODIS/Terra Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,Analysis of slope and NDVI effects on land surface temperature retrieval accuracy in mountain area based on WIS data of Tiangong-2,Lecture Notes in Electrical Engineering,2018,
10.1007/s11356-021-13922-6,10.5067/MODIS/MOD13A1.006,MOD13A1,MODIS/Terra Vegetation Indices 16-Day L3 Global 500m SIN Grid V006,Analysis of some factors related to dust storms occurrence in the Sistan region,,2021,
10.1016/j.ecolmodel.2016.09.022,10.3334/ORNLDAAC/960,,"ISLSCP II Snow-Free, Spatially Complete, 16 Day Albedo, 2002 ",Analysis of spatial and temporal organization of biosphere using solar reflectance data from MODIS satellite,,2016,
10.15666/aeer/1804_52935314,10.5067/MODIS/MOD09A1.006,MOD09A1,MODIS/Terra Surface Reflectance 8-Day L3 Global 500m SIN Grid V006,Analysis of spatiotemporal characteristics of drought in an arid region of northwest china,,2020,
10.15666/aeer/1804_52935314,10.5067/MODIS/MOD11A2.006,MOD11A2,MODIS/Terra Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Analysis of spatiotemporal characteristics of drought in an arid region of northwest china,,2020,
10.15666/aeer/1804_52935314,10.5067/MODIS/MOD13A2.006,MOD13A2,MODIS/Terra Vegetation Indices 16-Day L3 Global 1km SIN Grid V006,Analysis of spatiotemporal characteristics of drought in an arid region of northwest china,,2020,
10.15666/aeer/1804_52935314,10.5067/MODIS/MOD17A3H.006,MOD17A3,MODIS/Terra Net Primary Production Yearly L4 Global 500m SIN Grid V006,Analysis of spatiotemporal characteristics of drought in an arid region of northwest china,,2020,
10.1016/j.scitotenv.2018.04.361,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Analysis of spatiotemporal land cover changes in Inner Mongolia using self-organizing map neural network and grid cells method,,2018,
10.3390/rs9121272,10.5067/MODIS/MOD09GQ.NRT.006,MOD09GQ,MODIS/Terra Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,Analysis of suspended particulate matter and its drivers in Sahelian Ponds and Lakes by remote sensing (landsat and MODIS),Remote Sensing,2017,
10.3390/rs9121272,10.5067/MODIS/MYD09GQ.NRT.006,MYD09GQ,MODIS/Aqua Near Real Time (NRT) Surface Reflectance Daily L2G Global 250m SIN Grid,Analysis of suspended particulate matter and its drivers in Sahelian Ponds and Lakes by remote sensing (landsat and MODIS),Remote Sensing,2017,
10.1088/1755-1315/658/1/012005,10.5067/MODIS/MOD11A2.006,MOD11A2,MODIS/Terra Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Analysis of temporal and spatial variation process of Dianchi Lake surface water temperature based on MODIS remote sensing images,,,
10.11834/jrs.20186495,10.5067/MODIS/MOD13Q1.006,MOD13Q1,MODIS/Terra Vegetation Indices 16-Day L3 Global 250m SIN Grid V006,Analysis of temporal and spatial variations in NDVI of aquatic vegetation in Lake Taihu,,2018,
10.1016/j.geodrs.2020.e00268,10.5067/ASTER/ASTGTM.003,ASTGTM,ASTER Global Digital Elevation Model V003,Analysis of terrain attributes in different spatial resolutions for digital soil mapping application in southeastern Brazil,,2020,
10.1016/j.geodrs.2020.e00268,10.5067/MEASURES/SRTM/SRTMGL1.003,SRTMGL1,NASA Shuttle Radar Topography Mission Global 1 arc second V003,Analysis of terrain attributes in different spatial resolutions for digital soil mapping application in southeastern Brazil,,2020,
10.1016/j.agrformet.2020.108027,10.3334/ORNLDAAC/811,,"FLUXNET Marconi Conference Gap-Filled Flux and Meteorology Data, 1992-2000 ",Analysis of the 21-years long carbon dioxide flux dataset from a Central European tall tower site,,2020,
10.1029/2019JC015281,10.3334/ORNLDAAC/199,,"Global River Discharge, 1807-1991, V[ersion]. 1.1 (RivDIS)",Analysis of the Beaufort Gyre Freshwater Content in 2003-2018,Journal of Geophysical Research. Oceans,2019,
10.21046/2070-7401-2020-17-5-125-141,10.5067/MODIS/MOD11A2.006,MOD11A2,MODIS/Terra Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Analysis of the effect of soil sealing and landscaping on the thermal field of the Volgograd agglomeration from MODIS data,,2020,
10.3390/rs70506489,10.5067/ASTER/AST_L1B.003,AST_L1B,ASTER L1B Registered Radiance at the Sensor V003,Analysis of the land surface temperature scaling problem—a case study of airborne and satellite data over the Heihe Basin,Remote Sensing,2015,
10.1109/IGARSS39084.2020.9323314,10.5067/MODIS/MOD11A1.006,MOD11A1,MODIS/Terra Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,Analysis of the spatial and temporal variations of land surface temperature over the Tibetan Plateau from 2000 to 2018,,,
10.1109/IGARSS39084.2020.9323314,10.5067/MODIS/MYD11A1.006,MYD11A1,MODIS/Aqua Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,Analysis of the spatial and temporal variations of land surface temperature over the Tibetan Plateau from 2000 to 2018,,,
10.1016/j.ecolmodel.2012.08.016,10.3334/ORNLDAAC/418,,"Global Soil Types, 1-Degree Grid (Zobler)","Analysis of the spatial variation in the net ecosystem production of rice paddy fields using the diagnostic biosphere model, BEAMS",,2012,
10.3390/rs12030488,10.5067/MODIS/MOD11C3.006,MOD11C3,MODIS/Terra Land Surface Temperature/Emissivity Monthly L3 Global 0.05Deg CMG V006,Analysis of the spatiotemporal change in land surface temperature for a long-term sequence in Africa (2003-2017),,2020,
10.3390/rs12030488,10.5067/MODIS/MYD11C3.006,MYD11C3,MODIS/Aqua Land Surface Temperature/Emissivity Monthly L3 Global 0.05Deg CMG V006,Analysis of the spatiotemporal change in land surface temperature for a long-term sequence in Africa (2003-2017),,2020,
10.1002/gbc.20027,10.3334/ORNLDAAC/830,,"Global Maps of Atmospheric Nitrogen Deposition, 1860, 1993, and 2050 ",Analysis of trends in fused AVHRR and MODIS NDVI data for 1982-2006: Indication for a CO2fertilization effect in global vegetation,Global Biogeochemical Cycles,2013,
10.1002/gbc.20027,10.3334/ORNLDAAC/930,,"ISLSCP II IGBP DISCover and SiB Land Cover, 1992-1993",Analysis of trends in fused AVHRR and MODIS NDVI data for 1982-2006: Indication for a CO2fertilization effect in global vegetation,Global Biogeochemical Cycles,2013,
11617/4968,10.5067/SEAXX-L3X02,,SeaWinds on ADEOS-II Level 3 Gridded Ocean Wind Vectors (JPL),Analysis Of Wind Speed South Sea As a Potential Source Of Renewable Energy DI Yogyakarta Based On Satellite Remote Sensing Data Using Fuzzy Logic,Proceedings of the International Conference on Engineering Technology and Industrial Application,2014,
10.1111/ddi.13271,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,Analytical guidelines to increase the value of community science data: An example using eBird data to estimate species distributions,,2021,
10.1117/1.Jrs.13.024518,10.5067/MODIS/MOD11A1.006,MOD11A1,MODIS/Terra Land Surface Temperature/Emissivity Daily L3 Global 1km SIN Grid V006,"Analytical study of seasonal variability in land surface temperature with normalized difference vegetation index, normalized difference water index, normalized difference built-up index, and normalized multiband drought index",,2019,
10.3390/rs13020180,10.5067/MODIS/MOD11A2.006,MOD11A2,MODIS/Terra Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Analyzing changes in frozen soil in the source region of the yellow river using the MODIS land surface temperature products,,2021,
10.3390/rs13020180,10.5067/MODIS/MYD11A2.006,MYD11A2,MODIS/Aqua Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,Analyzing changes in frozen soil in the source region of the yellow river using the MODIS land surface temperature products,,2021,
10.3390/rs12203371,10.5067/MODIS/MOD09A1.006,MOD09A1,MODIS/Terra Surface Reflectance 8-Day L3 Global 500m SIN Grid V006,Analyzing ecological vulnerability and vegetation phenology response using NDVI time series data and the BFAST algorithm,,2020,
10.1007/s12517-018-3936-1,10.3334/ORNLDAAC/1336,,"Decadal Land Use and Land Cover Classifications across India, 1985, 1995, 2005",Analyzing future water availability and hydrological extremes in the Krishna basin under changing climatic conditions,Arabian Journal of Geosciences,2018,
10.3390/agronomy11040647,10.5067/MODIS/MCD15A3H.006,MCD15A3H,MODIS/Terra+Aqua Leaf Area Index/FPAR 4-Day L4 Global 500m SIN Grid V006,Analyzing NPP response of different rangeland types to climatic parameters over Mongolia,,,
10.1007/s10021-017-0201-5,10.3334/ORNLDAAC/1241,,MODIS Collection 5 Global Subsetting and Visualization Tool,Analyzing the Effects of Growing Season Length on the Net Ecosystem Production of an Alpine Grassland Using Model-Data Fusion,,2017,
10.3390/rs11232784,10.5067/MODIS/MCD12Q1.006,MCD12Q1,MODIS/Terra+Aqua Land Cover Type Yearly L3 Global 500m SIN Grid V006,Analyzing the effects of temporal resolution and classification confidence for modeling land cover change with long short-term memory networks,,2019,
10.1007/s11069-020-04095-5,10.5067/MODIS/MOD11A2.006,MOD11A2,MODIS/Terra Land Surface Temperature/Emissivity 8-Day L3 Global 1km SIN Grid V006,"Analyzing the occurrence of floods and droughts in connection with climate change in Punjab province, Pakistan",,2020,
10.1007/s11069-020-04095-5,10.5067/MODIS/MOD13A2.006,MOD13A2,MODIS/Terra Vegetation Indices 16-Day L3 Global 1km SIN Grid V006,"Analyzing the occurrence of floods and droughts in connection with climate change in Punjab province, Pakistan",,2020,
10.3390/rs13071258,10.5067/MODIS/MOD16A2.006,MOD16A2,MODIS/Terra Net Evapotranspiration 8-Day L4 Global 500m SIN Grid V006,Analyzing the suitability of remotely sensed ET for calibrating a watershed model of a mediterranean montane forest,,2021,
10.1007/s12517-020-06161-5,10.5067/MEASURES/SRTM/SRTMGL1.003,SRTMGL1,NASA Shuttle Radar Topography Mission Global 1 arc second V003,Analyzing urban watersheds morphometric in arid and semiarid regions using the complementarity of RST and GIS,,2020,
10.1016/j.crm.2017.09.004,10.3334/ORNLDAAC/1328,,"Daymet: Daily Surface Weather Data on a 1-km Grid for North America, Version 3",Anatomy of an interrupted irrigation season: Micro-drought at the Wind River Indian Reservation,Climate Risk Management,2017,
10.5194/hess-24-6021-2020,10.5067/MODIS/MCD43A4.006,MCD43A4,MODIS/Terra+Aqua BRDF/Albedo Nadir BRDF-Adjusted Ref Daily L3 Global - 500m V006,Anatomy of the 2018 agricultural drought in the Netherlands using in situ soil moisture and satellite vegetation indices,,2020,
10.1002/ecs2.2035,10.5067/MODIS/MCD43A4.006,MCD43A4,MODIS/Terra+Aqua BRDF/Albedo Nadir BRDF-Adjusted Ref Daily L3 Global - 500m V006,Ancient Amazonian populations left lasting impacts on forest structure,,2017,
10.1002/ecs2.2035,10.5067/MODIS/MOD44B.006,MOD44B,MODIS/Terra Vegetation Continuous Fields Yearly L3 Global 250m SIN Grid V006,Ancient Amazonian populations left lasting impacts on forest structure,,2017,
10.1038/s41467-018-08220-8,10.3334/ORNLDAAC/700,,"RLC Vegetative Cover of the Former Soviet Union, 1990 ",Ancient human genome-wide data from a 3000-year interval in the Caucasus corresponds with eco-geographic regions,,2019,
10.1175/JAS-D-15-0262.1,10.5067/GHMWI-4FR01,,GHRSST Level 4 mw_ir_OI Global Foundation Sea Surface Temperature analysis,Angular Effect of Undetected Clouds in Infrared Window Radiance Observations: Aircraft Experimental Analyses,Journal of the Atmospheric,2016,
10.1175/JAS-D-15-0262.1,10.5067/GOES3-1HOUR,,GOES Level 3 6km Near Real Time SST 1 Hour,Angular Effect of Undetected Clouds in Infrared Window Radiance Observations: Aircraft Experimental Analyses,Journal of the Atmospheric,2016,
